Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerWorkingYear,PromotionDelayRatio,AverageSatisfaction,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research and Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,EducationField_Unknown,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,JobRole_Unknown,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,HighIncomeIndicator_Low Income,ExperienceLevel_Junior,ExperienceLevel_Mid,ExperienceLevel_Senior,TenureGroup_2-3 years,TenureGroup_4-5 years,TenureGroup_6+ years
-0.32533363946463734,1,-0.2565516651092185,-0.3941311107256615,1,2,0.841866587908176,3,1,1,-0.6914976365697603,17102,2,11,3,3,0,-0.41943861638492286,2,3,-0.490105104235727,2,1,3,-0.4493885331966798,-0.12088489126733984,-0.9511703058160944,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
1.7751214114478269,0,1.188764935264499,-0.5175594730534676,3,3,-0.3882963188761366,3,5,3,2.33307139925432,10735,4,11,3,4,1,1.9131267029814198,3,2,1.157401191731615,13,4,8,-0.013352814973541235,-0.016016652237579067,0.5320903195901912,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.5464341711396336,1,0.7995458850780948,0.8401525125524003,1,2,0.3005949089230785,1,1,1,-0.5117181829094595,4681,1,22,4,2,0,-0.16026469201088478,5,3,0.4983986733446782,2,6,7,-0.42318220662329425,0.9068238512243162,-1.4455905142848562,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
0.5590684872353476,0,-0.2763844829531117,-0.1472743860700491,4,3,-0.8803614815898617,3,2,2,0.03305667875564395,21173,0,11,3,4,1,-0.16026469201088478,2,3,0.333648043747944,7,4,2,-0.07543980926138309,0.45006441011691345,0.5320903195901912,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.7801690189103438,0,-0.806912360277255,-0.2707027483978553,4,1,-1.1756005792180968,2,3,4,0.6747512250321921,2094,3,14,3,4,1,1.6539527786073818,4,3,2.4754062285054887,6,5,17,-0.3811802859508817,-0.18761922519536947,0.5320903195901912,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1.0012695505853402,0,-0.2416770517262986,-0.8878445600368862,4,2,0.841866587908176,3,5,1,2.305513964751646,22822,3,12,3,4,0,1.3947788542333437,2,2,-0.8196063634291954,2,2,1,0.138431664558775,2.081348128357637,-0.9511703058160944,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
-0.4358839053021355,0,0.30124633675027795,-0.8878445600368862,3,3,0.5958340065513135,3,1,4,-0.7784816475169757,6670,4,11,3,4,0,-0.5490255785719419,3,3,-0.9843569930259296,1,0,0,-0.4654576440766423,-0.8549625644756657,1.520930736527715,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0.7801690189103438,0,1.627566030060636,0.09958233858556324,4,4,-1.2248070954894692,3,2,4,-0.034430915944781794,19121,2,13,3,4,0,-0.2898516541979038,5,4,-0.490105104235727,2,1,3,-0.032560355583469015,-0.12088489126733984,2.5097711534652385,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.6569844369771317,0,-1.679556345408556,-0.023846023742242928,2,4,0.841866587908176,2,1,3,-0.8328466543589853,16117,1,13,3,1,0,-0.16026469201088478,5,3,0.4983986733446782,0,1,8,-0.6281659391356664,-0.5613314951923353,0.037670111121429345,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.22741768972285326,1,0.22935237206616507,-0.5175594730534676,3,4,-0.4867093514188816,3,2,4,-0.8553425192591272,3335,3,14,3,3,1,1.0060179676722865,6,4,-0.9843569930259296,0,0,0,-0.7607657948617084,-0.8549625644756657,2.015350944996477,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
-1.4308362978396185,1,0.02606598916625969,-1.0112729223646924,3,2,-0.2406767700620191,3,1,4,-0.8165371523063824,3020,2,16,3,1,1,-0.6786125407589609,2,2,-0.8196063634291954,0,2,0,-0.43482946287813223,2.081348128357637,-0.9511703058160944,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
0.6696187530728458,0,1.1664530151901191,-0.8878445600368862,2,4,0.3005949089230785,4,1,3,-0.7505492819326328,21923,1,12,3,4,2,-0.6786125407589609,3,2,-0.3253544746389928,3,1,4,-0.3646268224380126,-0.26770042590900495,1.026510528058953,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1.4434706139353326,1,0.16489571407351214,-0.76441619770908,2,1,0.9894861367222936,2,1,3,-0.7434255913809211,3810,1,14,3,3,0,-1.0673734273200182,2,3,-0.6548557338324612,2,0,2,0.17804756573689012,-0.8549625644756657,-0.4567500973473325,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0
-0.21478337362713923,0,0.2169568609137318,-0.8878445600368862,3,4,1.5307578157073911,3,1,4,-0.8688400381992123,9687,1,13,3,1,0,-1.196960389507037,3,3,-0.8196063634291954,2,2,2,0.3128685456730291,2.081348128357637,0.5320903195901912,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.10423310778964111,0,0.12275097615523907,-0.5175594730534676,4,2,0.7926600716368035,2,1,1,-0.6054509533267174,13072,9,14,3,4,1,-0.6786125407589609,3,4,-0.9843569930259296,1,0,0,-0.21026078919752203,-0.8549625644756657,0.037670111121429345,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
-0.4358839053021355,0,0.8392115207658811,-1.0112729223646924,3,3,-1.1756005792180968,4,2,1,-0.23858088991356968,3193,2,19,3,1,2,-0.16026469201088478,3,3,-0.3253544746389928,3,1,3,-0.24883235357570146,-0.26770042590900495,-1.4455905142848562,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
-0.21478337362713923,0,-0.8391406892735814,-0.6409878353812738,2,3,0.448214457737196,3,1,4,-0.7458626434117699,10910,1,12,3,3,1,-1.3265473516940562,3,3,-0.9843569930259296,0,0,0,2.302874074967104,-0.8549625644756657,1.026510528058953,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.0991855003271243,0,1.0846426415840595,-0.8878445600368862,4,4,-1.6184592256604493,3,1,1,-0.8075388063463256,19715,1,13,3,4,1,-1.3265473516940562,6,3,-0.9843569930259296,0,0,0,1.9091808584080239,-0.8549625644756657,0.5320903195901912,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2097357661646224,1,1.3746976025509978,1.9510077735026559,3,1,-0.8803614815898617,1,1,3,-0.8165371523063824,10558,1,12,3,3,0,-1.3265473516940562,2,2,-0.9843569930259296,0,0,1,1.8517423344115622,-0.8549625644756657,-0.9511703058160944,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.0991855003271243,0,0.4747834928843435,-0.1472743860700491,3,4,-1.4216331605749593,3,3,3,0.6254477877927144,2975,1,15,3,4,0,-0.2898516541979038,0,3,0.333648043747944,8,1,7,0.4354572473506622,-0.5287058208275208,1.520930736527715,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
-0.10423310778964111,0,-0.2020114160385122,-1.0112729223646924,2,3,-0.3882963188761366,3,2,4,-0.494471353152684,10781,1,23,4,4,0,0.09890923236315328,2,3,0.8278999325381465,8,3,7,-0.4921682672148778,-0.12088489126733984,1.520930736527715,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.4485182213978495,1,1.3821349092424577,0.3464390632411756,3,2,-0.8311549653184892,3,5,3,2.417618358170687,16280,1,12,3,4,0,1.5243658164203626,0,3,2.4754062285054887,15,15,8,0.12473656852519832,1.1470674533652228,0.5320903195901912,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.32533363946463734,0,0.6507997512488957,1.7041510488470435,4,2,0.3005949089230785,3,2,3,-0.3900530469078586,10034,0,20,4,3,0,-0.16026469201088478,2,3,0.333648043747944,5,8,7,-0.3455205356364118,1.7550913847094924,0.037670111121429345,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0.006317158047857013,0,-0.977970414180834,1.2104375995358188,2,2,0.349801425194451,3,1,2,-0.6798747730380202,10227,4,21,4,1,0,-0.41943861638492286,1,3,-0.9843569930259296,0,0,0,-0.44011460484308446,-0.8549625644756657,-1.4455905142848562,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1.0012695505853402,0,1.0127486768999467,-0.5175594730534676,4,1,1.5799643319787637,3,2,4,-0.16434453574310134,20445,4,21,4,3,0,0.3580831567371914,4,3,0.333648043747944,6,0,8,-0.3987879287236065,-0.8549625644756657,0.037670111121429345,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
-0.21478337362713923,0,1.0573725170487065,-0.1472743860700491,1,4,-1.4708396768463317,4,1,4,-0.8210363252864108,4892,1,19,3,4,0,-1.3265473516940562,2,3,-0.9843569930259296,0,0,1,1.8230230724133314,-0.8549625644756657,2.015350944996477,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.2223700822603363,1,-0.43752612793474405,-1.0112729223646924,2,1,1.5799643319787637,2,3,3,-0.23764356220939709,19294,9,13,3,4,0,1.5243658164203626,2,3,-0.9843569930259296,0,0,0,-0.6121830455018685,-0.8549625644756657,0.037670111121429345,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
-0.9886352344896261,1,1.5655884742984698,-0.5175594730534676,4,3,-0.7819484490471167,3,1,3,-0.601326711428358,11179,1,13,3,3,0,-1.196960389507037,3,2,-0.8196063634291954,2,2,2,1.1666682721620987,2.081348128357637,0.037670111121429345,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
0.7801690189103438,0,1.699459994744749,-1.0112729223646924,5,2,0.448214457737196,3,2,1,-0.22395857772847744,4009,5,21,4,3,1,-0.2898516541979038,2,2,-0.490105104235727,3,1,3,-0.16698245688074373,-0.12088489126733984,-1.4455905142848562,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
-0.21478337362713923,0,0.7301310226244685,0.22301070091336941,2,3,0.645040522822686,2,3,1,0.6065137681684283,8302,2,13,3,3,1,-0.16026469201088478,3,3,-0.490105104235727,0,2,3,0.2906111176244002,0.6131927819409859,-0.4567500973473325,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-1.2097357661646224,0,1.5879003943728498,1.7041510488470435,3,3,-0.9295679978612341,2,2,4,-0.4671013841908446,21436,7,19,3,3,1,-0.80819950294598,2,2,-0.8196063634291954,2,0,0,0.10273927871930708,-0.8549625644756657,0.5320903195901912,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0
-0.4358839053021355,0,-0.7127064755187623,-1.0112729223646924,2,1,1.5799643319787637,3,3,4,1.2765156111109883,15146,1,12,3,3,0,0.4876701189242104,1,3,1.3221518213283492,14,8,12,0.18147792203112326,0.7110698050354294,0.037670111121429345,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
-0.21478337362713923,0,0.12523007838572572,1.0870092372080127,5,2,0.251388392651706,3,3,1,0.45372935238829776,11031,1,22,4,4,1,-0.2898516541979038,3,2,0.333648043747944,8,1,8,0.31366630295075765,-0.5287058208275208,-0.9511703058160944,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-0.21478337362713923,0,0.8416906229963679,1.7041510488470435,4,3,-1.7660787744745667,3,1,1,-0.7458626434117699,16002,3,15,3,3,1,-0.937786465132999,3,3,-0.8196063634291954,2,2,2,-0.09338934801027733,2.081348128357637,-0.4567500973473325,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
-0.6569844369771317,0,-0.36563216325063114,-0.2707027483978553,4,4,-0.8803614815898617,3,2,4,-0.13753696340376556,9528,3,22,4,4,1,-0.16026469201088478,3,2,0.004146784554475587,7,1,7,-0.1843336776713415,-0.4354896083566223,1.520930736527715,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.006317158047857013,0,0.7747548627732282,-1.0112729223646924,4,1,-0.7327419327757442,2,2,3,-0.12291465121867333,2689,1,18,3,3,1,-0.5490255785719419,2,4,0.004146784554475587,5,0,7,0.13234747025557833,-0.8549625644756657,0.037670111121429345,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.5464341711396336,0,-0.9308674718015876,-1.0112729223646924,3,1,-1.6184592256604493,3,2,4,-0.09123297481764013,10877,1,22,4,2,1,-0.2898516541979038,3,3,0.333648043747944,8,7,8,-0.07284709810876508,1.428834641061348,-0.4567500973473325,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0.11686742388535513,0,-0.3705903677116045,2.4447212228138806,5,4,-0.7819484490471167,3,2,4,-0.7953535461920821,5456,1,11,3,4,0,-0.16026469201088478,2,3,0.4983986733446782,3,9,9,-0.6042332208038075,1.7877170590743074,2.015350944996477,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1.4434706139353326,0,0.46238798173191026,-0.2707027483978553,2,2,-1.1263940629467242,2,5,3,2.2667085977989014,16701,5,12,3,4,1,2.301887589542477,2,2,3.29915937648916,3,13,8,-0.11886944037221335,0.5588166579996284,0.037670111121429345,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2.438423006472816,0,1.5680675765289565,1.9510077735026559,3,1,1.6291708482501361,3,3,1,0.1852786979132709,2354,7,11,3,4,0,2.1723006273554577,3,2,2.3106555989087543,16,7,9,-0.5657613760853442,0.12380766646876869,-1.4455905142848562,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
-0.10423310778964111,0,1.0424979036657867,-0.1472743860700491,3,3,-0.3390898026047641,3,3,3,0.5952658357183573,8202,1,13,3,2,3,0.7468440432982485,2,3,1.6516530805218177,14,12,8,-0.2006290432414161,1.2177273363478425,0.037670111121429345,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.2223700822603363,0,0.08308534046745267,-0.1472743860700491,3,4,-1.6184592256604493,3,4,3,1.51984588311419,19730,2,14,3,3,3,1.2651918920463245,2,3,-0.3253544746389928,0,0,2,-0.05130765161009198,-0.8549625644756657,1.026510528058953,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.10423310778964111,0,0.9730830412121604,0.22301070091336941,3,2,1.432344783164646,2,2,2,-0.028057087556408254,22656,1,13,3,3,0,-0.6786125407589609,3,3,-0.1606038450422586,5,0,3,0.4040123146535255,-0.8549625644756657,-0.4567500973473325,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
